
---------- Begin Simulation Statistics ----------
simSeconds                                   0.112654                       # Number of seconds simulated (Second)
simTicks                                 112653952000                       # Number of ticks simulated (Tick)
finalTick                                112653952000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1605.31                       # Real time elapsed on the host (Second)
hostTickRate                                 70175934                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     702324                       # Number of bytes of host memory used (Byte)
simInsts                                     68587246                       # Number of instructions simulated (Count)
simOps                                       68588800                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42725                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42726                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        112653956                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.642491                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.608831                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       103372843                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6894                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       92354769                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  45049                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             34790936                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          18815445                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 570                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           112506028                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.820887                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.418256                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.mshrMissLatency::total   1314219998                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.005455                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.005455                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 16034.308139                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 16034.308139                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 112653952000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse            63.998372                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             15024332                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              81962                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             183.308509                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst    63.998372                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999975                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999975                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           62                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            2                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           30134044                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          30134044                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 112653952000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    680469                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    4436745                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 35673862                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              103379737                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                16806                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 43181548                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                10592269                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  3871                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      8381                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 35706472                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          17471                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         342288                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       382243                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               724531                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 89820070                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                89456025                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  65371475                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  71344839                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.794078                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.916275                       # Average fanout of values written-back ((Count/Count))
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 112653952000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 112653952000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    15863051                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                14609723                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                57215                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               17471                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                3356287                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    1                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 177522                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           28571825                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             11.249544                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            26.329607                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               24687906     86.41%     86.41% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               883302      3.09%     89.50% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                97327      0.34%     89.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               100464      0.35%     90.19% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49               134701      0.47%     90.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                76105      0.27%     90.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                90338      0.32%     91.24% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79              1644407      5.76%     97.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89               233933      0.82%     97.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99               243859      0.85%     98.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109             236897      0.83%     99.50% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              32378      0.11%     99.61% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              14359      0.05%     99.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              19126      0.07%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              13803      0.05%     99.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               6455      0.02%     99.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               4353      0.02%     99.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               2655      0.01%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189               1657      0.01%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               1132      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               1055      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               1180      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                961      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               1091      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               1231      0.00%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               1734      0.01%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               2238      0.01%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               2877      0.01%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               3521      0.01%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               4080      0.01%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            26700      0.09%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              629                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             28571825                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 112653952000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 112653952000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 112653952000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 680469                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 10858924                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                40182957                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles         198746                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  15373882                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              45211050                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              105630557                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  4529                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                2327779                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               44407253                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 217283                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            82393328                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   124468185                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                121135014                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                       978                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              53353485                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 29039843                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    2425                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                2554                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  25014603                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        206810879                       # The number of ROB reads (Count)
system.cpu.rob.writes                       212101047                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 68587246                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   68588800                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   340                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                  78609                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 897653                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    976262                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                 78609                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                897653                       # number of overall hits (Count)
system.l2.overallHits::total                   976262                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 3354                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data              1906880                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 1910234                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                3354                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data             1906880                       # number of overall misses (Count)
system.l2.overallMisses::total                1910234                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       283211000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    149348488000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       149631699000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      283211000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   149348488000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      149631699000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst              81963                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            2804533                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               2886496                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst             81963                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           2804533                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              2886496                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.040921                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.679928                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.661783                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.040921                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.679928                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.661783                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 84439.773405                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 78320.863400                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    78331.607018                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 84439.773405                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 78320.863400                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   78331.607018                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks               277521                       # number of writebacks (Count)
system.l2.writebacks::total                    277521                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             3354                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data          1906880                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total             1910234                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            3354                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data         1906880                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total            1910234                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    249681000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data 130279688000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total   130529369000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    249681000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data 130279688000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total  130529369000                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.040921                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.679928                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.661783                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.040921                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.679928                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.661783                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 74442.754919                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 68320.863400                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 68331.612253                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 74442.754919                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 68320.863400                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 68331.612253                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                        2016668                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks       363297                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total         363297                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.InvalidateReq.hits::cpu.data            171                       # number of InvalidateReq hits (Count)
system.l2.InvalidateReq.hits::total               171                       # number of InvalidateReq hits (Count)
system.l2.InvalidateReq.misses::cpu.data           40                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.misses::total              40                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.accesses::cpu.data          211                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.accesses::total           211                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.missRate::cpu.data     0.189573                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.missRate::total      0.189573                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMisses::cpu.data           40                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMisses::total           40                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMissLatency::cpu.data       788000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissLatency::total       788000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissRate::cpu.data     0.189573                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMissRate::total     0.189573                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.avgMshrMissLatency::cpu.data        19700                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.InvalidateReq.avgMshrMissLatency::total        19700                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.hits::cpu.inst           78609                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total              78609                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          3354                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             3354                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    283211000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    283211000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst        81963                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total          81963                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.040921                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.040921                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 84439.773405                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 84439.773405                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         3354                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         3354                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    249681000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    249681000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.040921                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.040921                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 74442.754919                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 74442.754919                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data             128794                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                128794                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data           129673                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total              129673                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data   9334099000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total     9334099000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data         258467                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total            258467                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.501700                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.501700                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 71981.823510                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 71981.823510                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data       129673                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total          129673                       # number of ReadExReq MSHR misses (Count)
