
---------- Begin Simulation Statistics ----------
simSeconds                                   0.129942                       # Number of seconds simulated (Second)
simTicks                                 129942223000                       # Number of ticks simulated (Tick)
finalTick                                129942223000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    716.78                       # Real time elapsed on the host (Second)
hostTickRate                                181286043                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     702328                       # Number of bytes of host memory used (Byte)
simInsts                                     68586806                       # Number of instructions simulated (Count)
simOps                                       68588250                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    95687                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      95689                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        129942311                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.894567                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.527825                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       103519240                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6557                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       92863782                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  46939                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             34937546                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          18504554                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 453                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           127849020                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.726355                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.350896                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.mshrHits::cpu.inst         2439                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         2439                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        81943                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        81943                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   3750184498                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   3750184498                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.005411                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.005411                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 45765.770084                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 45765.770084                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 129942223000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse            63.998587                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             15141837                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              81942                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             184.787252                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst    63.998587                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999978                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999978                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           62                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            2                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           30370496                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          30370496                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 129942223000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    689548                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    4537343                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 44217788                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              103525797                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                15800                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 43239725                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                10605508                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  3651                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      9248                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 44258478                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          17358                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         345230                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       385956                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               731186                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 90188630                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                89844243                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  65644094                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  71657434                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.691416                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.916082                       # Average fanout of values written-back ((Count/Count))
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED 129942223000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 129942223000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                    15985614                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                14668010                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                61664                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               17358                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                3369636                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    1                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 237043                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           28571715                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             12.653826                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            28.783398                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               24629040     86.20%     86.20% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19               362550      1.27%     87.47% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               105204      0.37%     87.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               107456      0.38%     88.21% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49               191459      0.67%     88.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                97504      0.34%     89.23% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69               106903      0.37%     89.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79              1847323      6.47%     96.07% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89               348068      1.22%     97.28% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99               292427      1.02%     98.31% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109             289486      1.01%     99.32% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119              45363      0.16%     99.48% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              18788      0.07%     99.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139              24628      0.09%     99.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              20194      0.07%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159              10030      0.04%     99.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               7982      0.03%     99.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               4428      0.02%     99.78% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189               3281      0.01%     99.79% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               2750      0.01%     99.80% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               1921      0.01%     99.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               2053      0.01%     99.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229               1439      0.01%     99.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               1635      0.01%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               1629      0.01%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               1929      0.01%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               2557      0.01%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               2981      0.01%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               3725      0.01%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299               4489      0.02%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows            32493      0.11%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              631                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             28571715                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.readHits                         0                       # read hits (Count)
system.cpu.mmu.dtb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.dtb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.dtb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.dtb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.dtb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.dtb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.dtb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.dtb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 129942223000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.readHits                         0                       # read hits (Count)
system.cpu.mmu.itb.readMisses                       0                       # read misses (Count)
system.cpu.mmu.itb.readAccesses                     0                       # read accesses (Count)
system.cpu.mmu.itb.writeHits                        0                       # write hits (Count)
system.cpu.mmu.itb.writeMisses                      0                       # write misses (Count)
system.cpu.mmu.itb.writeAccesses                    0                       # write accesses (Count)
system.cpu.mmu.itb.hits                             0                       # Total TLB (read and write) hits (Count)
system.cpu.mmu.itb.misses                           0                       # Total TLB (read and write) misses (Count)
system.cpu.mmu.itb.accesses                         0                       # Total TLB (read and write) accesses (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 129942223000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 129942223000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 689548                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 11312554                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                48864799                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles         177623                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  15353011                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              51451485                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              105710966                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 13087                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                2546726                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               50641297                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 223532                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            82457587                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   124557058                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                121218375                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                       985                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              53353265                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 29104322                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    2217                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                2295                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  25383511                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        222244938                       # The number of ROB reads (Count)
system.cpu.rob.writes                       212534683                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 68586806                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   68588250                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   340                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                  42973                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 293710                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    336683                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                 42973                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                293710                       # number of overall hits (Count)
system.l2.overallHits::total                   336683                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                38970                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data              2505363                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                 2544333                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst               38970                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data             2505363                       # number of overall misses (Count)
system.l2.overallMisses::total                2544333                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst      3093725500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data    195881252500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total       198974978000                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst     3093725500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data   195881252500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total      198974978000                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst              81943                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            2799073                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               2881016                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst             81943                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           2799073                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              2881016                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.475574                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.895069                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.883137                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.475574                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.895069                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.883137                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 79387.362073                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 78184.779012                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    78203.198245                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 79387.362073                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 78184.779012                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   78203.198245                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks               399992                       # number of writebacks (Count)
system.l2.writebacks::total                    399992                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst            38970                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data          2505363                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total             2544333                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst           38970                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data         2505363                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total            2544333                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst   2704035500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data 170827622500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total   173531658000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst   2704035500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data 170827622500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total  173531658000                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.475574                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.895069                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.883137                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.475574                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.895069                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.883137                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 69387.618681                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 68184.779012                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 68203.202175                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 69387.618681                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 68184.779012                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 68203.202175                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                        2777807                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks       928837                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total         928837                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.InvalidateReq.hits::cpu.data             53                       # number of InvalidateReq hits (Count)
system.l2.InvalidateReq.hits::total                53                       # number of InvalidateReq hits (Count)
system.l2.InvalidateReq.misses::cpu.data          138                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.misses::total             138                       # number of InvalidateReq misses (Count)
system.l2.InvalidateReq.accesses::cpu.data          191                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.accesses::total           191                       # number of InvalidateReq accesses(hits+misses) (Count)
system.l2.InvalidateReq.missRate::cpu.data     0.722513                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.missRate::total      0.722513                       # miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMisses::cpu.data          138                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMisses::total          138                       # number of InvalidateReq MSHR misses (Count)
system.l2.InvalidateReq.mshrMissLatency::cpu.data      2690000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissLatency::total      2690000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.l2.InvalidateReq.mshrMissRate::cpu.data     0.722513                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.mshrMissRate::total     0.722513                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.l2.InvalidateReq.avgMshrMissLatency::cpu.data 19492.753623                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.InvalidateReq.avgMshrMissLatency::total 19492.753623                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.hits::cpu.inst           42973                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total              42973                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst         38970                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total            38970                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst   3093725500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total   3093725500                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst        81943                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total          81943                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.475574                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.475574                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 79387.362073                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 79387.362073                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst        38970                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total        38970                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst   2704035500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total   2704035500                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.475574                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.475574                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 69387.618681                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 69387.618681                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data              42495                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                 42495                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data           215403                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total              215403                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data  15881223500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total    15881223500                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data         257898                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total            257898                       # number of ReadExReq accesses(hits+misses) (Count)
